,t,y,x
3320,1119520,9.308114391502492,-153.25316246465104
3321,1119720,8.638442822175934,-152.97872677653532
3322,1119920,8.14587447819824,-153.12827880982752
3323,1120121,7.419013325833577,-152.84613425409762
3324,1120321,6.924600157230859,-152.83225829186634
3325,1120521,6.282600966717592,-152.8538431217118
3326,1120721,5.631377650719723,-152.52852890629097
3327,1120921,5.072395596646332,-152.5393213225283
3328,1121122,4.430396406133064,-152.5716985659819
3329,1121322,3.8732591782576877,-152.34968317816833
3330,1121522,3.2607771927557274,-152.2849286912611
3331,1121722,2.561588419990853,-152.08449813066377
3332,1121922,2.1022269302745102,-152.2479261235581
3333,1122123,1.408572632957696,-152.0952905469011
3334,1122323,0.7794872195385633,-151.88406757269567
3335,1122523,0.2647809721956364,-152.0937487739041
3336,1122723,-0.6705454335812285,-155.1433768083752
3337,1122923,-1.2369067885141984,-155.13104261914086
3338,1123124,-1.7460785596225692,-155.22663257913393
3339,1123324,-2.393612225583897,-155.0878729620791
3340,1123524,-2.9027839966922673,-155.11408311091554
3341,1123724,-3.5115763329441827,-155.08941473507608
3342,1123924,-3.9746274726970667,-155.03545266177696
3343,1124125,-4.576040506516411,-155.09712360269023
3344,1124325,-4.419230359907756,-155.88496987496057
3345,1124525,-4.902574577614353,-155.84950908551298
3346,1124725,-5.446798029182091,-155.92197244003435
3347,1124925,-6.040831762141857,-155.86955213973226
3348,1125126,-6.5500035340367235,-155.83717489627864
3349,1125326,-7.1274338406523094,-155.84334198826662
3350,1125526,-7.669812466022032,-155.87726100734642
3351,1125726,-8.247242772637618,-155.87263568835544
3352,1125926,-8.85234545728,-155.81867361242715
3353,1126127,-9.387344782576639,-155.88959519658076
3354,1126327,-10.047792224845606,-155.89576228856873
3355,1126527,-10.520067491656084,-155.8572179531271
3356,1126727,-11.08827367042758,-155.9188888914112
3357,1126927,-11.72104873466975,-155.87263568835544
3358,1127128,-12.261582535414451,-155.8232989340473
3359,1127328,-12.829788714972443,-155.86030149649193
3360,1127528,-13.434891399614825,-155.75546089851687
3361,1127728,-13.9920286274902,-155.7492938065289
3362,1127928,-14.591596837471018,-155.658329168156
3363,1128129,-15.194854696701881,-155.63520256268436
3364,1128329,-15.77412982794249,-155.6043670922277
3365,1128529,-16.8754905081721,-151.45853808091996
3366,1129930,-19.452711394923274,-153.51680573652942
3367,1130131,-20.12238296346334,-153.35029419501194
3368,1130331,-20.740399425199854,-153.55535007722938
3369,1136538,-42.94287141557247,-152.71816705328013
3370,1136738,-43.70847389843304,-152.52544536029697
3371,1136938,-44.254542175412304,-152.79525572679253
3372,1137139,-45.02936878375747,-152.71508350465695
3373,1137339,-45.65660937176509,-152.6349112825214
3374,1137539,-46.23588450300569,-152.8769697219251
3375,1137739,-46.8907974698266,-152.66728852597498
3376,1137939,-47.407348541794555,-152.8029645944067
3377,1138140,-48.01245122722342,-152.9818103251585
3378,1138340,-48.538226426248976,-152.79371395379553
3379,1138740,-49.597156125159636,-152.8769697219251
3380,1138940,-49.99010390478028,-152.96176726831
3381,1139141,-50.54355148261912,-152.9124305140019
3382,1139341,-51.0822404579523,-152.6873315801943
3383,1139541,-51.13389556554234,-148.95469787142792
3384,1141343,-56.589043855954365,-153.36571193024022
3385,1141543,-57.02442261610746,-153.31483340819352
3386,1141743,-57.65904250576114,-153.3132916325673
3387,1141943,-58.29550722082636,-153.1267370342013
3388,1142144,-58.74011010725055,-153.10669397998205
3389,1142344,-59.38395412238884,-153.03114707683744
3390,1142544,-59.87652246715303,-152.93709889247054
3391,1142744,-60.42259074334579,-152.967934360298
3392,1142944,-61.09041748726084,-152.8338000674925
3393,1143145,-61.5995892583692,-152.73358478587926
3394,1143345,-62.23789879884593,-152.678080936954
3395,1143545,-62.76367399787147,-152.49152634384637
3396,1143745,-63.32265605037187,-152.36818446201983
3397,1143945,-63.98679314425037,-152.21092356111347
3398,1144146,-64.60665443061191,-152.05674620620113
3399,1144346,-65.23205019320801,-151.86864983746736
3400,1144546,-65.82054945150621,-151.6188825251911
3401,1144746,-66.32049709634347,-151.57262932213533
3402,1144946,-66.94589285893957,-151.3614063453007
3403,1145147,-67.43846120291727,-151.20414544702354
3404,1145347,-68.0011329070272,-151.1008466220455
3405,1145547,-68.66527000011921,-150.8079096500783
3406,1145747,-69.17259694660255,-150.62752214895866
3407,1145947,-69.99169936167819,-149.96147598551786
3408,1146148,-70.43999189971191,-149.7024580326305
3409,1146348,-70.98237052586813,-149.46656668258555
3410,1146548,-71.5099905495187,-149.2245082379235
3411,1146748,-71.90293832992583,-148.96857383365926
3412,1146948,-72.50435136453169,-148.6278418830101
3413,1147149,-72.98216110600373,-148.277859294379
3414,1147349,-73.292091749971,-148.1128895258585
3415,1147549,-73.2459711186155,-147.4082990269761
3416,1147749,-73.45259154661619,-146.91801504303479
3417,1147949,-73.81048764735046,-146.62816162231994
3418,1148150,-74.39160760400259,-146.21342454152318
3419,1148350,-74.58900390730517,-145.74472538742734
3420,1148550,-75.05021022086002,-145.44870487209536
3421,1148750,-75.12400323181531,-144.9383778365639
3422,1148950,-75.60550262411039,-144.50359769891864
3423,1188192,-18.950918923887986,-20.578925169459488
3424,1188392,-19.1796772560404,-20.455583287632955
3425,1188592,-19.264539217891794,-20.28444642712448
3426,1188792,-19.633504270308684,-19.92212964662985
3427,1188992,-19.65010769665286,-19.649235734140323
3428,1189194,-19.664866299158515,-19.656944601754482
3429,1189394,-19.963727991443164,-19.30696201049418
3430,1189594,-19.978486593162323,-19.297711367253836
3431,1189794,-20.03567617698692,-19.371716497401433
3432,1189994,-20.340072343933137,-21.52557411563315
3433,1190195,-20.428623956607566,-21.42690060964609
3434,1190395,-20.496882491328286,-21.30818404681054
3435,1190595,-20.48581353964567,-21.203343448835497
3436,1190795,-20.59465822948732,-21.10621171584543
3437,1190995,-20.592813404862298,-21.001371115241202
3438,1191196,-20.570675501497064,-20.90886470650049
3439,1191396,-20.74962355225745,-20.742353164982994
3440,1191596,-20.74962355225745,-20.623636602147446
3441,1191796,-20.65553746334846,-20.615927734533283
3442,1191996,-20.80312348368602,-20.43708200641065
3443,1192197,-20.736709775163316,-20.46175038225012
3444,1192397,-20.734864949751795,-20.478709890475432
3445,1192597,-20.745933900647916,-20.39391234671969
3446,1192797,-20.72748564810572,-20.483335212095604
3447,1192997,-20.73302012434028,-20.484876985092594
3448,1193198,-20.653692637936942,-20.444790874024807
3449,1193398,-20.718261521834624,-20.46791747686728
3450,1193598,-20.67952019212521,-20.447874420018795
3451,1193798,-20.578054802356647,-20.475626344481444
3452,1193998,-20.74962355225745,-20.363076876263055
3453,1194199,-20.59465822948732,-20.421664268553144
3454,1194399,-20.541158297272258,-20.435540233413658
3455,1194599,-20.646313337077366,-20.336866727426596
3456,1194799,-21.47648470304912,-21.551784264469617
3457,1194999,-21.55950184027549,-21.44848543949157
3458,1195200,-21.546588063181357,-21.186383937981
3459,1195400,-21.625915549584693,-20.93353308233996
3460,1195600,-21.618536248725114,-20.58355049107966
3461,1195800,-21.6831051326228,-20.139519715452465
3462,1196000,-20.402796403205794,-19.405635516481244
3463,1196201,-20.614951307441036,-18.901475572937777
3464,1196401,-20.747778726059433,-18.398857405020493
3465,1196601,-21.018968039530794,-17.84844425316289
3466,1196801,-21.413760645349456,-17.257944992866687
3467,1197001,-21.71446716147263,-16.807747125251517
3468,1197202,-23.15527568910782,-15.364647103148542
3469,1197402,-23.72532669407733,-15.269057143155466
3470,1197602,-24.282463921952708,-14.934492289752672
3471,1197802,-24.918928636231417,-14.734061729155368
3472,1198002,-25.68637594371701,-14.525922303573093
3473,1198203,-26.322840658782223,-14.51204634134177
3474,1198403,-26.974063974780087,-14.77723138884633
3475,1198603,-27.800545690715303,-14.68472497747643
3476,1198803,-28.31709676346975,-15.054750622956027
3477,1199003,-28.877923642168163,-15.53578396365702
3478,1237644,-66.52711752513066,-117.47168245632976
3479,1237844,-66.36846255311049,-117.81241440434971
3480,1238044,-65.77996329481229,-118.06680703561695
3481,1238245,-65.2025329889832,-118.57713407640678
3482,1238445,-64.7948266076434,-118.62801260371188
3483,1238645,-64.12146538828028,-118.92557489204087
3484,1238845,-63.53481095539361,-119.33722842421444
3485,1239045,-63.095742544417476,-119.36343857305091
3486,1239246,-62.542294966578645,-119.78125919721246
3487,1239446,-62.02020941837613,-120.15591016694141
3488,1239646,-61.44462393717207,-120.40721925221465
3489,1239846,-60.940986641511756,-120.74486765424062
3490,1240046,-60.30821157726958,-120.90675387413793
3491,1240247,-59.69203994094459,-121.30607321707718
3492,1240447,-59.29540251050091,-121.39857962844708
3493,1240647,-58.63679989285696,-121.58359245381607
3494,1240847,-58.03907650907416,-122.03841564305141
3495,1241047,-57.6258356514998,-122.08466884610716
3496,1241248,-56.967233033855855,-122.4855299646726
3497,1241448,-56.4599060873725,-122.88639108323801
3498,1241648,-55.99869977224464,-122.98506458922508
3499,1241848,-55.47107974859408,-123.33813072647936
3500,1242048,-54.99695965794508,-123.59869045236375
3501,1244251,-1.3439066529443295,-254.1375714131751
3502,1248656,-41.24009770152352,-135.33929585764793
3503,1248856,-40.94677048547343,-135.8033696874944
3504,1249056,-40.53168480248755,-136.3214055958984
3505,1249257,-40.09815086695947,-136.7793123337569
3506,1249457,-39.673841056916004,-137.13392024400818
3507,1249657,-39.269824325612745,-137.57949279263238
3508,1249857,-38.825221437615554,-137.94026779487163
3509,1250057,-38.29760141396499,-138.28099974552077
3510,1250258,-37.92310188610004,-138.6417747530184
3511,1250458,-37.43422319294538,-138.98713202265856
3512,1250658,-36.8475687608452,-139.4234539280424
3513,1250858,-36.41034517449408,-139.75647701107738
3514,1251058,-35.89748375256268,-140.15271280802264
3515,1251259,-35.40676023321001,-140.59366003765584
3516,1251459,-34.962157345999316,-140.9343919856758
3517,1251659,-34.46405452578707,-141.4262177426141
3518,1251859,-33.94750345381912,-141.80395225570788
3519,1252059,-33.423573080205095,-142.14776775235103
3520,1252260,-32.940228861712,-142.6180086768147
3521,1252460,-32.37386750756553,-143.02966220898824
3522,1252660,-31.78536825005382,-143.3673106110142
3523,1252860,-31.418248023048452,-143.73271093750284
3524,1253060,-30.850041844276955,-144.06419224491162
3525,1253261,-30.24124950802504,-144.41417483617192
3526,1253461,-29.79480179618933,-144.77494984104038
3527,1253661,-28.459148309145746,-140.5458650589739
3528,1254662,-25.926203228338537,-145.23439835189592
3529,1254862,-25.43732453439738,-145.64451010844328
3530,1255062,-24.84513562606264,-145.7323912008222
3531,1255263,-24.317515602412072,-146.12708522477047
3532,1255463,-23.847085161799612,-146.25967774720814
3533,1255663,-23.267810029772505,-146.57574131938864
3534,1255863,-22.71620727734519,-146.99047840018537
3535,1256063,-22.234707885050113,-147.1893671851565
3536,1256264,-21.63329485044427,-147.44530158942072
3537,1256464,-21.11858860388784,-147.7259043721536
3538,1256664,-20.550382423543354,-147.95717040057835
3539,1256864,-20.024607224517812,-148.27015042676484
3540,1257064,-19.426883840735005,-148.45053793051366
3541,1257265,-18.86790178744811,-148.73576602960833
3542,1257465,-18.373488618058897,-149.09191571548578
3543,1257665,-17.744403204639763,-149.2029234107072
3544,1257865,-17.1595935971646,-149.47119200420576
3545,1258065,-16.652266651467748,-149.55907309395548
3546,1258266,-16.017646762600556,-149.80575685760851
3547,1258466,-15.508474991492186,-150.21586861941427
3548,1258666,-14.97347566540905,-150.306833255158
3549,1258866,-14.362838505318607,-150.49955494551196
3550,1259066,-13.855511559621755,-150.78169950124183
3551,1259267,-13.267012301323552,-150.89887428845122
3552,1259467,-12.73016815140189,-151.11163903828285
3553,1259667,-12.176720573563054,-151.34753038569855
3554,1259867,-11.534721383049787,-151.54950271929286
3555,1260067,-11.05322199075471,-151.7283484474155
3556,1260268,-10.429671053570132,-151.90719417553814
3557,1260468,-9.807964941010578,-152.2664274074096
3558,1260668,-9.19179330468558,-149.2198829189325
3559,1262270,-5.094436404682376,-155.63211901669035
3560,1262470,-4.432144136215394,-155.9158053454172
3561,1262670,-3.7883001210771043,-156.02218771901843
3562,1262870,-3.0503700178163213,-156.19332457952692
3563,1263070,-2.329043341686215,-156.37217030764955
3564,1263271,-1.7405440833880128,-156.48626155149412
3565,1263471,-1.0155277572213652,-156.66664905261374
3566,1263671,-0.32925276076412935,-156.8377859131222
3567,1263871,0.28876370097238735,-156.91795813788698
3568,1264071,1.0045559008679377,-157.18776850438252
3569,1264272,1.6391757905216267,-157.358905364891
3570,1264472,2.3678817675113115,-157.50383207919222
3571,1264672,3.810535120558021,-153.0018533793778
3572,1265072,4.365827523021879,-157.90777674112243
3573,1265273,4.876844119541768,-158.07583005563689
3574,1265473,5.577877717718161,-158.17604533725017
3575,1265673,6.313962995567425,-158.40268604405472
3576,1265873,6.826824417498833,-158.39189363044656
3577,1266073,7.579513124051766,-158.54452920710358
3578,1266274,8.201219235824823,-158.70024833238372
3579,1266474,9.25830410932397,-158.09741488548238
3580,1266674,9.927975678650528,-158.22229854030593
3581,1266874,10.560750742106203,-158.31172140568182
3582,1267074,11.25809468945956,-158.39651894943754
3583,1267275,11.82261121898101,-158.44123038212553
3584,1267475,12.473834535765375,-158.45818989298002
3585,1267675,13.169333658493708,-158.62007611024816
3586,1267875,13.726470886369084,-158.55377985034391
3587,1268075,14.410901057414803,-158.59232418578551
3588,1268277,15.08795192760094,-158.76500282454938
3589,1268477,15.6340202037937,-158.7572939569352
3590,1268677,16.27048491885891,-158.8898864793729
3591,1268877,16.884811729772387,-159.01014481257624
3592,1269077,17.55079364827591,-159.0348131910449
3593,1269278,18.548844112538937,-156.11469413038833
3594,1275284,40.434006159657706,-160.6259234708139
3595,1275484,41.197763816320254,-160.66755135487867
3596,1275684,41.91171119159079,-160.47945498614484
3597,1275884,42.778779063433426,-160.63209056280186
3598,1276084,43.520398816730754,-160.65675893864133
3599,1276285,44.35610465972356,-160.63209056280186
3600,1276485,45.26929316292169,-160.6953032793413
3601,1276685,46.06625767463209,-160.66600958188167
3602,1276885,46.96653240073609,-160.73230584178592
3603,1277085,47.743203834492775,-160.69067795772114
3604,1277286,48.59551310382977,-160.63671588442202
3605,1277486,49.48287405362613,-160.76159954187474
3606,1277686,50.2872178669826,-160.59354622473106
3607,1277886,51.16719951591938,-160.6953032793413
3608,1278086,52.03795703701206,-160.78010082046785
3609,1278287,52.79249056819002,-160.7122627875666
3610,1278487,53.68538599343444,-160.90344270492358
3611,1278687,54.45652295174307,-160.9157768915287
3612,1278887,55.33465977526833,-160.92502753476907
3613,1279087,56.19619317087641,-161.03757700035825
3614,1279288,56.956261178288926,-161.07920488442304
3615,1279488,57.85100142815836,-161.19329612826758
3616,1279688,58.62951768732657,-161.06070360582993
3617,1279888,59.455999403261785,-161.2503417501899
3618,1285093,78.67354412554342,-162.8337431597155
3619,1285294,79.64392221099315,-162.52693022814617
3620,1285494,80.40952469306723,-162.14302862043527
3621,1285694,81.29135116820203,-162.11990201759278
3622,1285894,82.06986742658374,-161.79458780217195
3623,1286094,82.9682973280627,-161.57103064136135
3624,1286295,83.81322729654012,-161.43997989192067
3625,1286495,84.5511573998009,-161.03911877335523
3626,1286695,85.39055289204376,-161.0637871518239
3627,1286895,86.16168985113889,-160.6937615063443
3628,1287095,86.98079226621452,-160.38849034777198
3629,1287297,87.79620503046712,-160.24664718209394
3630,1287497,88.57841094045837,-159.7332365979393
3631,1287697,89.45101328774908,-159.6253124513411
3632,1287897,90.20370199272901,-159.39404642291635
3633,1288097,90.97668377644916,-158.88371938475572
3634,1288298,91.81054479403045,-158.79738006800298
3635,1288498,92.52449216930098,-158.5029013230388
3636,1288698,93.26795674879631,-158.18067065624115
3637,1288898,94.04462818176651,-158.0234097553348
3638,1289098,94.77148933413116,-157.64875878823503
3639,1289299,95.62010895264513,-157.66726007208652
3640,1289499,96.28793569734665,-157.31573570782922
3641,1289699,97.0978139853647,-157.0767608091611
3642,1289899,97.85234751654266,-157.07059371717313
3643,1290099,98.61794999940324,-156.76840610722397
3644,1290300,99.42782828742128,-156.85166187798274
3645,1290500,100.08643090506523,-156.75915546398366
3646,1293102,108.58000639735627,-157.50999917118017
3647,1293303,108.86041983552575,-157.12147224447827
3648,1293503,109.24967796510984,-157.3774066487425
3649,1293703,109.55591895904057,-157.22168752346232
3650,1293903,110.024504575028,-157.3373205376747
3651,1294103,110.46172816059261,-157.27256605076744
3652,1294304,110.76427950291382,-157.0798443577843
3653,1294504,111.30665812907004,-157.25869008590695
3654,1294704,111.73096793911351,-157.00892277625988
3655,1294904,112.25674313813904,-157.1137633768641
3656,1295104,112.74931148133025,-157.28490023737257
3657,1295305,113.13487996166431,-157.10297096062678
3658,1295505,113.67541376162251,-157.28490023737257
3659,1295705,114.10341322170252,-157.2463558993018
3660,1295905,114.59967121728975,-157.18468495575934
3661,1296105,115.14204984265947,-157.37123955412534
3662,1296306,115.67889399258112,-157.35428004590003
3663,1296506,116.23049674500845,-157.49612321157804
3664,1296706,116.66403068053653,-157.45449532488408
3665,1296906,117.09387496681457,-157.34502940528884
3666,1297106,117.66023632096103,-157.50383207919222
3667,1297307,118.08085648018147,-157.31727748082622
3668,1297507,118.5309938428402,-157.25714831553913
3669,1297707,118.9571484775087,-157.28952555899278
3670,1297907,119.35378590873889,-157.09680386600962
3671,1298107,119.88140593238946,-157.1923938233735
3672,1298308,120.32047434415209,-157.2617736345301
3673,1298508,120.83149094145847,-157.31419393483222
3674,1298708,121.29269725579982,-157.3419458566657
3675,1298908,121.687489860832,-157.21860397483914
3676,1299108,122.25938569199953,-157.49612321157804
3677,1299309,122.71690235551785,-157.4267434004214
3678,1299509,123.14490181559786,-157.3912826083446
3679,1299709,123.75369415106329,-157.66726007208652
3680,1299909,124.17800396032027,-157.4668295114892
3681,1300109,124.72407223729951,-157.7474322942221
3682,1300310,125.17605442615627,-157.7998525945242
3683,1300510,125.68707102188966,-157.6163815447814
3684,1300710,126.22207034718632,-157.74589052385429
3685,1300910,126.79581100297885,-157.6472170178672
3686,1301110,127.30867242491026,-157.65338410985518
3687,1301311,127.90639580869306,-157.66726007208652
3688,1301511,128.36206764758637,-157.48687256833767
3689,1301711,128.97454963387483,-157.690386674929
3690,1301911,129.52984203712518,-157.41749275981027
3691,1302111,130.05746206077575,-157.31265216183525
3692,1302312,130.697616425091,-157.4298269490446
3693,1302512,131.25475365375289,-157.11067982824093
3694,1302712,131.80820123080522,-157.1199304688521
3695,1302912,132.41699356705712,-157.13997352570058
3696,1303112,132.99442387288622,-156.8254517265171
3697,1303313,133.57923348036138,-156.84395301036855
3698,1303513,134.21754301926512,-156.64198067677427
3699,1303713,134.86323186060142,-156.66202373362276
3700,1303913,135.39454153428852,-156.43692479718598
3701,1304113,135.92954085958516,-156.09465107353984
3702,1304314,136.58998830264065,-156.20565876876125
3703,1304514,137.1747979093293,-155.77704572836237
3704,1304714,137.79096954565432,-155.54732147293458
3705,1304914,138.4569514641578,-155.57198984877405
3706,1305114,139.0786575759309,-155.0662881322336
3707,1305315,139.72988089350173,-154.9552804396414
3708,1305515,140.33682840355564,-154.7733511602664
3709,1305715,141.00465514668417,-154.221396238041
3710,1305915,141.60975783132656,-154.7363485978218
3711,1306115,142.17611918625954,-154.409492609404
3712,1306316,142.83472180390348,-154.09497081022047
3713,1306516,143.4232210606287,-153.8143680274876
3714,1306716,143.96928933760793,-153.3533777436351
3715,1306916,144.70537461624372,-153.07894205551938
3716,1307116,145.23668428993082,-152.75362784009855
3717,1307318,145.9469420151648,-152.49923521146053
3718,1307518,146.62214805993943,-152.27567804802072
3719,1307718,147.24016452167592,-151.90256885654716
3720,1307918,147.9393532952273,-151.75301682325497
3721,1308118,148.51124912482183,-151.54179385167873
3722,1308319,149.20305859751363,-151.228813822863
3723,1308519,149.89486806941895,-151.07926179220001
3724,1308719,150.47598802607106,-150.8772894612349
3725,1308919,151.18255609969552,-150.6645247114033
3726,1309119,151.78581395971287,-150.44867642083602
3727,1309320,152.35402013927086,-150.25903827384687
3728,1309520,153.123312272168,-150.16344831648297
3729,1309720,153.69336327713748,-149.9198480988239
3730,1309920,154.42944855577326,-149.81809104947203
3731,1310120,155.04562019209823,-149.72404286247595
3732,1310321,155.65072287674062,-149.50202747466236
3733,1310521,156.351756474917,-149.44344007974308
3734,1310721,156.9550143349344,-149.35555898736416
3735,1310921,157.58963422458805,-149.14279424279093
3736,1311121,158.33494362870843,-149.17208794025055
3737,1311322,158.90499463367794,-148.9269459469653
3738,1311522,159.65399368940783,-149.03024477457254
3739,1311722,160.2203550435543,-148.82364712461643
3740,1311922,160.89740591374044,-148.69722169416673
3741,1312122,161.6334911915897,-148.80977115975594
3742,1312323,162.2201456236899,-148.52608483365825
3743,1312523,162.88243789215687,-148.62630011264233
3744,1312723,163.6535748504655,-148.7419331268547
3745,1312923,164.25498788428484,-148.5168341904179
3746,1313123,164.92650427902294,-148.54612788787756
3747,1313324,165.46888290439264,-148.4644138901158
3748,1313524,166.16069237708444,-148.47520630635313
3749,1313724,166.77870883882096,-148.40582649519652
3750,1313924,167.29894956161195,-148.277859294379
3751,1314124,167.92803497503107,-148.3503226515296
3752,1314325,168.3929309401955,-148.03580084971694
3753,1314525,168.93161991552867,-147.9278767031187
3754,1314725,169.51827434762887,-148.0157577928684
3755,1314925,169.92782555595315,-147.69661067469397
3756,1315125,170.46282488046333,-147.73978033438493
3757,1315326,170.88344503968375,-147.55014218739575
3758,1315526,171.35940995653078,-147.33429389419933
3759,1315726,171.8353748733778,-147.318876158971
3760,1315926,172.23939160468106,-147.12152914962604
3761,1316126,172.6526324630419,-147.08606835754924
3762,1316327,173.041890592626,-146.79775670720224
3763,1316527,173.4090108188449,-146.46473362416725
3764,1316727,173.86099300770167,-146.5079032838582
3765,1316927,174.14325127206914,-146.03149526740657
3766,1317127,174.52144044997058,-145.960573683253
3767,1317328,174.84981934648007,-145.77247731189
3768,1317528,175.1449913871552,-145.31302880103448
3769,1317728,175.44385307943983,-145.19277046783114
3770,1317928,175.6504735090135,-144.97229685301454
3771,1318128,175.86631806328526,-144.6855269756645
3772,1318329,176.07109366744746,-144.59302056429456
3773,1318529,176.1799383580756,-144.4419267606346
3774,1320531,169.68799827211814,-154.12118095905694
3775,1330342,165.08331442563158,-139.3818260439776
3776,1332544,169.14746447137344,-131.9288928156792
3777,1332744,168.6881029816571,-132.16786771171812
3778,1332944,168.4132240181492,-132.3559640857103
3779,1333144,168.1365002292298,-132.60110607373718
3780,1333345,167.8173454589914,-132.84470629402543
3781,1333545,167.52955271917588,-133.06826345483603
3782,1333745,167.2934150861639,-133.3735346107792
3783,1333945,167.00746717018689,-133.65259562051506
3784,1334145,166.78608813968054,-133.86690213808532
3785,1334346,166.60714008970663,-134.21225940772544
3786,1334546,166.38945070923685,-134.36181144101764
3787,1334746,166.15884755167292,-134.56070022598874
3788,1334946,166.02417530764302,-134.83359413847828
3789,1335146,165.78803767463103,-134.98622972039365
3790,1335347,165.61277927469368,-135.1789514107476
3791,1335547,165.4762622060387,-135.33158699003377
3792,1335747,165.34896926365488,-135.5088909451594
3793,1335947,165.20691771797888,-135.64765056221427
3794,1336147,165.05933169685483,-135.6769442623031
3795,1336348,164.93572840450753,-135.877374817642
3796,1336548,164.71434937400122,-135.9498381747926
3797,1336748,164.6202632858787,-135.96063058840076
3798,1336948,164.5058841198025,-136.16877001398302
3799,1337148,164.37674635200713,-136.20114725743665
3800,1337349,164.21624655457543,-136.21810676829116
3801,1337549,164.0483674554977,-136.34761574473487
3802,1337749,163.94321241569259,-136.3799929881885
3803,1337949,163.76057471489563,-136.48020826717254
3804,1338149,163.6185231700061,-136.5603804919373
3805,1338350,163.4820061013512,-136.6559704493012
3806,1338550,163.273540846366,-136.77314523651054
3807,1338750,163.07061006840186,-136.8024389339702
3808,1338950,162.92117922186628,-137.0383302840151
3809,1339150,162.64076578291034,-137.12158605477387
3810,1339351,162.42307640244056,-137.174006355076
3811,1339551,162.1924732448766,-137.41760657273505
3812,1339751,161.88807707714392,-137.51473830572513
3813,1339951,161.56523265686897,-137.60107761984867
3814,1340151,161.26452613995932,-137.84159429151376
3815,1340352,160.97304374853425,-137.947976665115
3816,1340552,160.59669939604427,-138.10523756602134
3817,1340752,160.2793894512174,-138.26404023729546
3818,1340952,159.94916573086945,-138.47372143850393
3819,1341152,159.50087319204923,-138.62789878815792
3820,1341353,159.16695982009168,-138.68956973170037
3821,1341553,158.84964987605133,-138.91621044113413
3822,1341753,158.46592622191528,-139.1258916397134
3823,1341953,158.15046110249997,-139.2584841621511
3824,1342153,157.76489262373892,-139.4558311767544
3825,1342354,157.46418610604275,-139.6454693184852
3826,1342554,157.13949686035633,-139.81198086000268
3827,1342754,156.78898006205463,-139.9954519071163
3828,1342954,156.54361830277153,-140.24830276801572
3829,1343154,156.18572220203725,-140.45798396659498
3830,1343355,155.8960846368102,-140.66458161918027
3831,1343555,155.59906776993708,-140.92976666668483
3832,1343755,155.2319475429317,-141.1903263925692
3833,1343955,154.98658578364862,-141.37379744231202
3834,1344155,154.70801716931769,-141.67290150626718
3835,1344356,154.33905211768732,-141.9673802486022
3836,1344556,154.03465594995458,-142.12772469550254
3837,1344756,153.63986334492242,-142.3744084591556
3838,1344956,153.27643276874008,-142.5578795088984
3839,1345156,152.89455394001556,-142.74751765325837
3840,1345357,152.49422685953533,-142.90015323254454
3841,1345557,152.1492445358952,-143.07591541730238
3842,1345757,151.65114171568297,-143.2054243911169
3843,1345957,151.2102284792953,-143.30255612410696
3844,1346157,150.87815993274927,-143.47369298724465
3845,1346359,150.3745226363025,-143.65408048836426
3846,1346559,149.9133163219611,-143.69416659943204
3847,1346759,149.4853168618811,-143.88072119516883
3848,1346959,148.97798991618427,-144.02564790684085
3849,1347159,148.52785255195252,-144.0518580583065
3850,1347360,148.09616344262244,-144.1875341267382
3851,1347560,147.61097439871784,-144.3293772924162
3852,1347760,147.09626815137491,-144.43730143901442
3853,1347960,146.629527360799,-144.51130656653282
3854,1348160,146.1849244735883,-144.61306362114306
3855,1348361,145.64623549825512,-144.71019535150396
3856,1348561,145.18133953309072,-144.72252954336747
3857,1348761,144.72751251960895,-144.85666383880215
3858,1348961,143.50623819785508,-144.24149620266647
3859,1349161,143.19077307843975,-144.41263306317495
3860,1349362,142.80520459967866,-144.59918766154092
3861,1349562,142.33661898369124,-144.6947776189048
3862,1349762,141.9565849803782,-144.87208157403043
3863,1349962,141.56363720075757,-145.0648032643844
3864,1350162,141.18175837203304,-145.25289963574738
3865,1350363,140.71870723228017,-145.47491502356098
3866,1350563,140.29808707227323,-145.64451010844328
3867,1350763,139.94019097232547,-145.98370028872463
3868,1350963,139.421795074946,-146.1964650332979
3869,1351163,138.92184743010873,-146.43698170496296
3870,1351364,138.62483056323558,-146.83475927490522
3871,1351564,138.0842967624909,-147.05214934109864
3872,1351764,137.74115926347577,-147.38054710251348
3873,1351964,137.4109355423413,-147.8168690078973
3874,1352164,136.94419475255188,-148.1036388878765
3875,1352365,136.6139710306309,-148.56617094472605
3876,1352565,136.27821283404836,-148.95315609843095
3877,1352765,135.99042009344632,-149.3339741601479
3878,1352965,135.6491274198427,-149.82888346045098
3879,1353165,135.34657607752152,-150.16499009210918
3880,1353366,135.0883005419308,-150.67223358164662
3881,1353566,134.64923213016817,-151.086970657185
3882,1353766,134.41124967174466,-151.45237098367363
3883,1353966,134.19171546507684,-151.92415368376345
3884,1354166,133.84857796763472,-152.24484258019328
3885,1354367,133.53864732445396,-152.64416192313251
3886,1354567,133.21211325335602,-153.03114707683744
3887,1354767,132.86713092971587,-153.26549665388538
3888,1354967,132.49816587808547,-153.66327422119844
3889,1355167,132.16240768071646,-153.95775296616262
3890,1355368,131.93549417397557,-154.30002668980876
3891,1355568,131.44477065540937,-154.63459154321157
3892,1355768,131.06473665209637,-154.81035372796939
